Date,Label,subjectivity,objectivity,sentiment
2012-07-19,1,0.28110737,0.71889263,0.06092502
2012-07-20,0,-0.21615194,1.216152,-0.6813693
2012-07-23,0,0.0021713227,0.99782866,-0.38731658
2012-07-24,0,-0.09008814,1.0900881,0.03660184
2012-07-25,1,0.25915065,0.7408494,-0.062847584
2012-07-26,1,0.0124643,0.9875357,-0.124809414
2012-07-27,1,0.16158655,0.8384135,-0.28173286
2012-07-30,0,0.054654516,0.94534546,-0.37136865
2012-07-31,0,-0.065422624,1.0654227,-0.5250372
2012-08-01,0,0.30595338,0.6940466,-0.19102086
2012-08-02,0,-0.03112226,1.0311222,-0.51737034
2012-08-03,1,0.54837286,0.45162714,-0.3934317
2012-08-06,1,0.3657487,0.6342513,-0.31580445
2012-08-07,1,0.09722547,0.9027745,-0.48304206
2012-08-08,1,0.03765104,0.96234894,-0.11176622
2012-08-09,0,0.50915426,0.49084574,0.022154659
2012-08-10,1,0.2662984,0.7337016,-0.54186046
2012-08-13,0,0.19818905,0.801811,-0.6595246
2012-08-14,1,0.026906341,0.9730936,-0.44879523
2012-08-15,0,0.24703681,0.7529632,-0.26205736
2012-08-16,1,0.24813831,0.7518617,-0.6339686
2012-08-17,1,-0.0492751,1.0492752,-0.29157645
2012-08-20,0,0.32623234,0.6737677,-0.2151221
2012-08-21,0,0.13209592,0.86790407,-0.50090885
2012-08-22,0,-0.045684114,1.0456841,-0.42109555
2012-08-23,0,0.17292264,0.8270774,-0.585557
2012-08-24,1,0.16905062,0.83094937,-0.13866974
2012-08-27,0,0.49344757,0.50655246,-0.0817813
2012-08-28,0,0.5210229,0.47897708,-0.5298836
2012-08-29,1,0.21855539,0.7814446,0.14680466
2012-08-30,0,0.1845136,0.81548643,-0.32678628
2012-08-31,1,-0.12279458,1.1227946,-0.3684271
2012-09-04,0,0.2400745,0.7599255,-0.320948
2012-09-05,1,0.30912352,0.6908765,-0.21556467
2012-09-06,1,0.3398014,0.66019857,-0.6667638
2012-09-07,1,0.30713096,0.69286907,-0.06637469
2012-09-10,0,0.2711469,0.7288531,-0.32920417
2012-09-11,1,0.35965466,0.64034534,-0.8127348
2012-09-12,1,0.2917021,0.7082979,-0.44375435
2012-09-13,1,-0.012365609,1.0123656,-0.054823667
2012-09-14,1,-0.07595079,1.0759507,-0.3291611
2012-09-17,0,0.41380697,0.586193,-0.16602162
2012-09-18,1,0.03801787,0.96198213,-0.27787104
2012-09-19,1,0.08913895,0.9108611,-0.5637013
2012-09-20,1,0.2984282,0.7015718,-0.26505494
2012-09-21,0,0.2882601,0.7117399,0.005438626
2012-09-24,0,0.23663026,0.76336974,-0.07737693
2012-09-25,0,0.09924743,0.90075254,-0.12609293
2012-09-26,0,-0.074690014,1.07469,-0.2607966
2012-09-27,1,0.5551953,0.44480473,-0.5624479
2012-09-28,0,0.07418108,0.9258189,-0.19966489
2012-10-01,1,-0.09857023,1.0985702,-0.5101985
2012-10-02,0,0.17614344,0.8238566,-1.0943813
2012-10-03,1,0.52260226,0.47739774,-0.09626366
2012-10-04,1,0.10929814,0.8907019,-0.23709954
2012-10-05,1,0.080090016,0.91990995,-0.64830863
2012-10-08,0,0.5126759,0.48732412,-0.4133888
2012-10-09,0,0.085698694,0.9143013,-0.12625232
2012-10-10,0,0.6723244,0.32767558,-0.6399909
2012-10-11,0,0.06346223,0.93653774,-0.27280167
2012-10-12,1,0.20596173,0.7940383,-0.25713405
2012-10-15,1,0.2672761,0.7327239,-0.52212214
2012-10-16,1,0.31709886,0.68290114,-0.5767613
2012-10-17,1,0.24504079,0.7549592,-0.29621992
2012-10-18,0,0.043307602,0.9566924,-0.10618493
2012-10-19,0,0.2822727,0.7177273,-0.3998772
2012-10-22,1,0.15027155,0.84972847,-0.107456475
2012-10-23,0,0.14194511,0.8580549,-0.11998288
2012-10-24,0,0.07633967,0.92366034,-0.16325206
2012-10-25,1,-0.06432776,1.0643277,-0.21799077
2012-10-26,1,0.21594335,0.78405666,-0.2086522
2012-10-31,0,0.06624353,0.9337565,-0.55005705
2012-11-01,1,0.11717935,0.88282067,-0.53395265
2012-11-02,0,0.30724075,0.6927593,-0.06381844
2012-11-05,1,-0.34024763,1.3402476,-0.037185647
2012-11-06,1,0.31598738,0.68401265,-0.14868572
2012-11-07,0,0.12545705,0.87454295,-0.5689572
2012-11-08,0,0.33741927,0.6625807,-0.45818365
2012-11-09,1,0.1294178,0.8705822,-0.16497195
2012-11-12,0,0.016706824,0.9832932,-0.44562563
2012-11-13,0,0.32735768,0.67264235,-0.38386187
2012-11-14,0,0.36841848,0.63158154,-0.09539366
2012-11-15,0,-0.017882869,1.0178828,-0.30563802
2012-11-16,1,-0.13563292,1.1356329,-0.45614746
2012-11-19,1,0.34668627,0.65331376,-0.16493884
2012-11-20,0,0.5466353,0.45336467,-0.31938872
2012-11-21,1,0.11166915,0.8883308,-0.120753825
2012-11-23,1,0.17031239,0.8296876,-0.39027026
2012-11-26,0,0.13951251,0.86048746,-0.22912562
2012-11-27,0,0.03475841,0.9652416,-0.09939
2012-11-28,1,0.41468227,0.58531773,-0.34104544
2012-11-29,1,-0.27036047,1.2703605,-0.52476156
2012-11-30,1,0.40622437,0.59377563,-0.35181984
2012-12-03,0,0.09732592,0.9026741,-0.40602508
2012-12-04,0,0.39308593,0.60691404,-0.4407497
2012-12-05,1,0.39667737,0.6033226,-0.42272246
2012-12-06,1,0.124752805,0.8752472,-0.5734701
2012-12-07,1,-0.004734546,1.0047345,-0.7175049
2012-12-10,1,0.38610268,0.6138973,0.017334446
2012-12-11,1,0.008998141,0.99100184,-0.08280775
2012-12-12,0,0.11176516,0.88823485,-0.2989381
2012-12-13,0,0.27030414,0.72969586,-0.3855554
2012-12-14,0,0.49099305,0.509007,-0.40366897
2012-12-17,1,-0.23998046,1.2399805,-0.41975817
2012-12-18,1,-0.004415393,1.0044154,-0.31987137
2012-12-19,0,0.36609322,0.6339068,-0.65282005
2012-12-20,1,-0.2582518,1.2582518,0.14912261
2012-12-21,0,0.48452365,0.51547635,0.07945737
2012-12-24,0,0.21528,0.78472,-0.037155032
2012-12-26,0,0.11838977,0.8816102,-0.6973587
2012-12-27,0,-0.14198539,1.1419854,-0.15587665
2012-12-28,0,0.10569592,0.8943041,-0.12758842
2012-12-31,1,0.37694353,0.6230565,-0.26054108
2013-01-02,1,-0.19222939,1.1922294,-0.074524626
2013-01-03,0,0.17151034,0.82848966,-0.53279823
2013-01-04,1,0.34059906,0.65940094,-0.5110574
2013-01-07,0,0.19036932,0.8096307,-0.6487337
2013-01-08,0,0.282434,0.717566,0.2537445
2013-01-09,1,0.10281971,0.8971803,-0.08975081
2013-01-10,1,0.45908993,0.54091007,-0.27678746
2013-01-11,1,0.18029797,0.819702,-0.30880058
2013-01-14,1,0.50837576,0.49162424,-0.51979876
2013-01-15,1,-0.104117855,1.1041179,-0.4123822
2013-01-16,0,0.27413976,0.72586024,-0.3838942
2013-01-17,1,0.14452103,0.855479,-0.48901838
2013-01-18,1,-0.27842608,1.278426,-0.48145714
2013-01-22,1,0.1985848,0.8014152,-0.42765984
2013-01-23,1,0.04328662,0.9567134,-0.18716353
2013-01-24,1,0.072229505,0.9277705,-0.29307434
2013-01-25,1,0.089202166,0.91079783,-0.32799983
2013-01-28,0,0.016947329,0.9830527,-0.27514875
2013-01-29,1,-0.14598212,1.1459821,0.12329427
2013-01-30,0,0.3786347,0.6213653,-0.5107168
2013-01-31,0,-0.15917194,1.1591719,-0.45689288
2013-02-01,1,0.10975073,0.89024925,-0.37482262
2013-02-04,0,0.20318955,0.79681045,-0.6034102
2013-02-05,1,0.06990674,0.9300933,-0.12538022
2013-02-06,1,0.13622524,0.8637748,-0.78243953
2013-02-07,0,0.3516792,0.6483208,-0.0948523
2013-02-08,1,0.4561244,0.5438756,-0.43025988
2013-02-11,0,0.14462848,0.85537153,-0.24967918
2013-02-12,1,0.08855808,0.9114419,0.0112377405
2013-02-13,0,0.30584666,0.6941533,-0.52721125
2013-02-14,0,-0.061462343,1.0614624,0.0094180405
2013-02-15,1,0.42765647,0.5723435,-0.31929058
2013-02-19,1,0.6932776,0.3067224,-0.31547055
2013-02-20,0,0.34175253,0.6582475,0.18377912
2013-02-21,0,0.26454264,0.73545736,-0.37751648
2013-02-22,1,0.20640777,0.7935922,-0.0044281483
2013-02-25,0,0.24940675,0.75059325,-0.23601761
2013-02-26,1,0.13757429,0.8624257,-0.29550982
2013-02-27,1,-0.115798324,1.1157984,-0.10983944
2013-02-28,0,-0.03930556,1.0393056,-0.4166376
2013-03-01,1,0.09225409,0.9077459,0.0064643472
2013-03-04,1,0.018673584,0.9813264,-0.42708832
2013-03-05,1,0.33191806,0.66808194,0.21081296
2013-03-06,1,0.057556495,0.9424435,-0.3628686
2013-03-07,1,0.18435657,0.8156434,-0.30853152
2013-03-08,1,0.18110648,0.81889355,-0.0023611337
2013-03-11,1,0.1368005,0.8631995,-0.45269775
2013-03-12,1,0.38055363,0.6194464,0.11719464
2013-03-13,1,0.09150386,0.90849614,-0.62326205
2013-03-14,1,0.23238641,0.7676136,-0.013460055
2013-03-15,0,-0.04189998,1.0418999,-0.2641014
2013-03-18,0,0.0054162666,0.9945837,-0.27325818
2013-03-19,1,0.4464336,0.5535664,-0.43574643
2013-03-20,1,0.35909227,0.64090776,-0.14216283
2013-03-21,0,-0.09823837,1.0982383,-0.328013
2013-03-22,1,0.8283839,0.17161608,-0.010496259
2013-03-25,0,-0.06884741,1.0688474,-0.11731161
2013-03-26,1,0.22207482,0.7779252,-0.29384035
2013-03-27,0,0.16633865,0.8336613,-0.42069232
2013-03-28,1,0.44001138,0.5599886,-0.2621878
2013-04-01,0,0.510591,0.48940903,-0.43280244
2013-04-02,1,0.54602647,0.45397353,-0.33250356
2013-04-03,0,0.45207515,0.5479249,-0.26571354
2013-04-04,1,0.36946213,0.63053787,-0.33340368
2013-04-05,0,0.29967663,0.70032334,-0.5036283
2013-04-08,1,0.19674693,0.80325305,-0.44661233
2013-04-09,1,0.08003624,0.9199638,-0.5426366
2013-04-10,1,-0.10818565,1.1081856,-0.3586833
2013-04-11,1,0.39764288,0.60235715,-0.24549729
2013-04-12,0,0.24488482,0.75511515,-0.35529733
2013-04-15,0,0.071172595,0.9288274,-0.07479431
2013-04-16,1,0.018460572,0.9815394,-0.37534785
2013-04-17,0,0.5838144,0.41618562,-0.40414408
2013-04-18,0,0.11237786,0.8876221,-0.5290275
2013-04-19,1,0.7572657,0.24273431,-0.81295234
2013-04-22,1,0.01469183,0.9853082,-0.103387915
2013-04-23,1,0.11305101,0.886949,-0.31920293
2013-04-24,0,0.29267466,0.70732534,-0.078613356
2013-04-25,1,0.22257984,0.77742016,0.006008856
2013-04-26,1,0.028912015,0.971088,-0.080546215
2013-04-29,1,0.3085805,0.6914195,-0.48609498
2013-04-30,1,0.25475395,0.74524605,-0.90048194
2013-05-01,0,0.13970257,0.86029744,-0.6600775
2013-05-02,1,0.012494355,0.9875057,-0.31638035
2013-05-03,1,0.18863411,0.8113659,-0.3559206
2013-05-06,0,0.039660454,0.96033955,-0.015749991
2013-05-07,1,0.07384722,0.92615277,-0.38364112
2013-05-08,1,0.16769388,0.83230615,-0.4142006
2013-05-09,0,0.010387719,0.9896123,-0.49252218
2013-05-10,1,0.18394297,0.816057,-0.35529375
2013-05-13,0,-0.07568219,1.0756822,-0.27277905
2013-05-14,1,0.20278361,0.7972164,-0.07552588
2013-05-15,1,0.31222308,0.6877769,-0.5370701
2013-05-16,0,0.5561527,0.4438473,-0.2277729
2013-05-17,1,0.19020098,0.809799,-0.050300896
2013-05-20,0,-0.16314071,1.1631408,-0.26929736
2013-05-21,1,0.060469747,0.93953025,-0.34354806
2013-05-22,0,0.67664206,0.32335794,-0.9195566
2013-05-23,0,-0.09442991,1.09443,-0.16034558
2013-05-24,1,-0.23528506,1.235285,-0.48458397
2013-05-28,1,0.11480942,0.8851906,-0.6694998
2013-05-29,0,0.043311983,0.95668805,-0.9252528
2013-05-30,1,-0.069927596,1.0699276,-0.0030157268
2013-05-31,0,0.4027459,0.5972541,-0.8611103
2013-06-03,1,0.53447014,0.46552986,-0.46516156
2013-06-04,0,-0.20682111,1.2068211,-0.2789827
2013-06-05,0,0.24099432,0.75900567,-0.27810746
2013-06-06,1,-0.13029213,1.1302922,-0.29742044
2013-06-07,1,0.02069372,0.9793063,0.0032753572
2013-06-10,0,0.17406309,0.8259369,-0.5865971
2013-06-11,0,0.07446867,0.9255313,-0.28413194
2013-06-12,0,-0.13998702,1.139987,-0.26355627
2013-06-13,1,0.38035125,0.61964875,-0.22598225
2013-06-14,0,0.4210903,0.5789097,-0.36832199
2013-06-17,1,0.3968755,0.6031245,-0.25829756
2013-06-18,1,0.1459189,0.8540811,-0.46089172
2013-06-19,0,0.12621298,0.87378705,-0.33373958
2013-06-20,0,0.063133955,0.93686604,-0.19430912
2013-06-21,1,0.3359987,0.6640013,-0.3959543
2013-06-24,0,0.2696418,0.73035824,-0.3012017
2013-06-25,1,-0.20955732,1.2095573,-0.32740876
2013-06-26,1,0.5293189,0.47068107,-0.584418
2013-06-27,1,0.44408885,0.5559112,-0.5120951
2013-06-28,0,0.38974035,0.61025965,0.26479697
2013-07-01,1,0.31381845,0.68618155,-0.5679523
2013-07-02,0,0.15523991,0.84476006,-0.2547016
2013-07-03,1,0.13577634,0.86422366,-0.7976833
2013-07-05,1,-0.14095755,1.1409576,-0.6262288
2013-07-08,1,0.28005123,0.71994877,-0.8888437
2013-07-09,1,0.12526649,0.8747335,-0.21963316
2013-07-10,0,0.009606525,0.99039346,-0.16778675
2013-07-11,1,0.034560874,0.96543914,-0.46420783
2013-07-12,1,0.43795282,0.5620472,-0.25975418
2013-07-15,1,0.29540437,0.7045956,-0.53532153
2013-07-16,0,0.08123718,0.9187628,-0.51762724
2013-07-17,1,-0.30675048,1.3067505,-0.2098809
2013-07-18,1,0.32585448,0.6741455,-0.43597126
2013-07-19,0,0.15045315,0.84954685,-0.25225738
2013-07-22,1,0.37653252,0.62346745,-0.25338864
2013-07-23,1,0.12975508,0.8702449,-0.45388088
2013-07-24,0,0.60689783,0.39310217,-0.13079135
2013-07-25,1,0.45810804,0.54189193,-0.44770905
2013-07-26,1,-0.057012163,1.0570122,-0.4605973
2013-07-29,0,0.50538325,0.49461675,-0.14019962
2013-07-30,0,0.20114177,0.7988582,-0.05443403
2013-07-31,0,0.3228163,0.6771837,-0.259169
2013-08-01,1,0.17521332,0.82478666,-0.4166705
2013-08-02,1,0.2854418,0.71455824,-0.35810816
2013-08-05,0,0.056597263,0.94340277,-0.14493626
2013-08-06,0,-0.0040940642,1.0040941,-0.09515186
2013-08-07,0,0.20490916,0.79509085,-0.12326366
2013-08-08,1,-0.0064948797,1.0064949,-0.43032464
2013-08-09,0,-0.12218289,1.1221828,-1.0178751
2013-08-12,0,0.031001642,0.9689984,-0.558564
2013-08-13,1,0.34934548,0.65065455,-0.36812037
2013-08-14,0,0.013702035,0.98629797,0.045826524
2013-08-15,0,-0.10795402,1.107954,-0.35859823
2013-08-16,0,0.11721039,0.8827896,-0.60324526
2013-08-19,0,0.3545333,0.6454667,-0.17202044
2013-08-20,0,0.2654294,0.7345706,-0.2346035
2013-08-21,0,0.18255384,0.8174462,-0.27085748
2013-08-22,1,0.12663908,0.87336093,-0.26092178
2013-08-23,1,-0.12899075,1.1289908,-0.37519547
2013-08-26,0,0.38135934,0.61864066,-0.41706622
2013-08-27,0,0.1189096,0.8810904,-0.1833393
2013-08-28,1,0.059310965,0.940689,-0.26324365
2013-08-29,1,-0.13690548,1.1369054,-0.17039531
2013-08-30,0,0.21403545,0.78596455,-0.13684198
2013-09-03,1,0.08513869,0.9148613,-0.5166889
2013-09-04,1,0.24618335,0.75381666,-0.14520425
2013-09-05,1,0.09346144,0.90653855,-0.3766284
2013-09-06,0,0.029095054,0.97090495,-0.5911332
2013-09-09,1,0.21419996,0.78580004,0.0115035325
2013-09-10,1,-0.101405546,1.1014055,-0.41639474
2013-09-11,1,0.1714471,0.8285529,-0.61995405
2013-09-12,0,-0.13837178,1.1383718,0.05898209
2013-09-13,1,0.37807566,0.62192434,-0.15231514
2013-09-16,1,0.12879896,0.87120104,-0.44261536
2013-09-17,1,0.18457025,0.81542975,-0.5552192
2013-09-18,1,0.28006414,0.7199359,-0.10157284
2013-09-19,0,0.033082202,0.9669178,-0.13864674
2013-09-20,0,0.10642327,0.89357674,-0.13138705
2013-09-23,0,0.4107405,0.5892595,-0.3398921
2013-09-24,0,-0.07112655,1.0711266,-0.3862254
2013-09-25,0,0.34645098,0.653549,-0.42273426
2013-09-26,1,0.28919253,0.71080744,-0.21814525
2013-09-27,0,0.19601622,0.8039838,-0.4264248
2013-09-30,0,-0.021147415,1.0211474,-0.1419779
2013-10-01,1,-0.0063799806,1.00638,-0.48593363
2013-10-02,0,0.017208785,0.9827912,-0.45197415
2013-10-03,0,-0.04364364,1.0436436,-0.64876586
2013-10-04,1,-0.2513718,1.2513719,-0.073924914
2013-10-07,0,0.19875479,0.8012452,-0.21308959
2013-10-08,0,-0.021548487,1.0215485,-0.011520654
2013-10-09,1,0.08700812,0.9129919,-0.14479908
2013-10-10,1,0.19948876,0.80051124,-0.617959
2013-10-11,1,0.23058334,0.7694167,-0.21519607
2013-10-14,1,0.23877488,0.7612251,-0.06247753
2013-10-15,0,-0.050864324,1.0508643,-0.08892737
2013-10-16,1,0.016868457,0.9831315,-0.098195404
2013-10-17,0,0.20602065,0.79397935,-0.3237404
2013-10-18,1,0.1600787,0.8399213,-0.8209121
2013-10-21,0,0.44804725,0.5519527,0.06288791
2013-10-22,1,0.03019102,0.969809,-0.1978036
2013-10-23,0,-0.12230955,1.1223096,-0.241859
2013-10-24,1,0.20953043,0.7904696,-0.27038145
2013-10-25,1,0.22920299,0.770797,-0.510437
2013-10-28,0,0.3707347,0.6292653,-0.048677742
2013-10-29,1,-0.66709423,1.6670942,-0.16959581
2013-10-30,0,-0.30611354,1.3061135,-0.15999536
2013-10-31,0,0.30084044,0.69915956,-0.31032127
2013-11-01,1,0.13000678,0.8699932,-0.15832144
2013-11-04,1,0.2193159,0.7806841,-0.4024662
2013-11-05,0,0.37685668,0.6231433,-0.28515336
2013-11-06,1,-0.028193176,1.0281932,-0.14480296
2013-11-07,0,0.23164575,0.76835424,-0.36851865
2013-11-08,1,0.065654576,0.9343454,-0.45161235
2013-11-11,1,-0.20985344,1.2098534,-0.56630695
2013-11-12,0,0.10379843,0.89620155,-0.32957736
2013-11-13,1,0.051875204,0.94812477,-0.57888937
2013-11-14,1,0.35692978,0.6430702,-0.41599545
2013-11-15,1,0.1975362,0.80246377,-0.41691446
2013-11-18,1,0.19178277,0.8082172,-0.3906731
2013-11-19,0,0.16657798,0.833422,-0.36086035
2013-11-20,0,0.17513292,0.82486707,-0.23964778
2013-11-21,1,0.7363656,0.26363438,-0.47022855
2013-11-22,1,0.252957,0.747043,-0.45688865
2013-11-25,1,0.27682173,0.72317827,-0.58417183
2013-11-26,1,0.10493482,0.8950652,0.013803095
2013-11-27,1,0.08540702,0.914593,-0.724929
2013-11-29,0,0.30426568,0.6957343,-0.43022877
2013-12-02,0,0.44504005,0.55495995,-0.0417659
2013-12-03,0,0.43447235,0.5655277,-0.20864834
2013-12-04,0,0.2906022,0.7093978,-0.504705
2013-12-05,0,-0.02571351,1.0257136,-0.20688199
2013-12-06,1,-0.13123405,1.131234,-0.21189833
2013-12-09,1,-0.2411845,1.2411845,-0.4449588
2013-12-10,0,0.42003518,0.5799648,-0.3703753
2013-12-11,0,0.073007666,0.92699236,0.1129501
2013-12-12,0,-0.0016102344,1.0016103,-0.55441916
2013-12-13,1,-0.16209224,1.1620922,-0.15074341
2013-12-16,1,-0.121554255,1.1215543,-0.5909834
2013-12-17,0,0.39379367,0.6062063,-0.15506092
2013-12-18,1,0.23347613,0.76652384,0.21400341
2013-12-19,1,-0.049326025,1.0493261,-0.3158456
2013-12-20,1,0.18644775,0.81355226,-0.31557214
2013-12-23,1,0.3424001,0.6575999,-0.0035262108
2013-12-24,1,0.24604575,0.75395423,-0.36755636
2013-12-26,1,0.24027196,0.7597281,-0.5967674
2013-12-27,0,-0.24175921,1.2417592,-0.5712125
2013-12-30,1,0.25850874,0.74149126,0.21255165
2013-12-31,1,-0.20731865,1.2073187,-0.11058518
2014-01-02,0,0.04443492,0.9555651,-0.15931363
2014-01-03,1,0.27945584,0.72054416,-0.13938454
2014-01-06,0,0.14371175,0.85628825,-0.24180543
2014-01-07,1,0.21297342,0.7870266,-0.43910724
2014-01-08,0,0.33590415,0.6640959,-0.20369592
2014-01-09,0,-0.17408252,1.1740825,-0.15074673
2014-01-10,0,-0.00093382597,1.0009339,-0.14621764
2014-01-13,0,-0.1366433,1.1366433,-0.20371711
2014-01-14,1,0.031629153,0.96837085,-0.36026394
2014-01-15,1,0.22235999,0.77764,-0.4592258
2014-01-16,0,0.07308413,0.9269159,-0.14626169
2014-01-17,1,-0.0070803426,1.0070803,-0.119242415
2014-01-21,0,-0.04409823,1.0440983,-0.16697763
2014-01-22,0,0.5326042,0.46739578,-0.1871452
2014-01-23,0,-0.14051501,1.140515,-0.524554
2014-01-24,0,0.111774206,0.8882258,-0.46120727
2014-01-27,0,-0.049344867,1.0493449,-0.04331398
2014-01-28,1,0.1440262,0.8559738,-0.38468432
2014-01-29,0,0.12989001,0.87011,-0.23664504
2014-01-30,1,0.044684686,0.9553153,-0.3616587
2014-01-31,0,0.32186523,0.6781348,-0.8020718
2014-02-03,0,0.41477403,0.58522594,-0.35839432
2014-02-04,1,-0.008567616,1.0085676,-0.39922637
2014-02-05,0,0.5221934,0.47780663,-0.3702647
2014-02-06,1,0.49646562,0.5035344,-0.29605716
2014-02-07,1,0.25843424,0.74156576,-0.24568802
2014-02-10,1,0.08864491,0.9113551,-0.3328833
2014-02-11,1,0.27651408,0.72348595,-0.24215707
2014-02-12,0,0.68798697,0.31201303,-0.4872727
2014-02-13,1,0.10736905,0.89263093,-0.5894032
2014-02-14,1,-0.025492482,1.0254924,-0.5484276
2014-02-18,0,-0.032763436,1.0327635,-0.38817823
2014-02-19,0,0.15880743,0.8411926,-0.60868907
2014-02-20,1,-0.1636869,1.1636869,-0.5359938
2014-02-21,0,0.21532586,0.78467417,-0.30253887
2014-02-24,1,0.35381716,0.64618284,-0.3097298
2014-02-25,0,0.29451334,0.70548666,-0.15343976
2014-02-26,1,0.5264246,0.4735754,-0.42566195
2014-02-27,1,0.5902928,0.4097072,-0.1608988
2014-02-28,1,-0.019875586,1.0198755,-0.35137048
2014-03-03,0,0.38598475,0.6140152,-0.30838725
2014-03-04,1,-0.2129192,1.2129192,-0.19348657
2014-03-05,0,0.2869786,0.7130214,-0.39712256
2014-03-06,1,0.036175072,0.9638249,-0.6133449
2014-03-07,1,0.27243087,0.7275691,-0.12434465
2014-03-10,0,0.054204956,0.94579506,-0.62887365
2014-03-11,0,-0.015641637,1.0156417,-0.23251896
2014-03-12,0,0.041362524,0.9586375,-0.4230806
2014-03-13,0,-0.24131387,1.2413139,-0.24911956
2014-03-14,0,0.6519155,0.3480845,-0.3143092
2014-03-17,1,0.15676492,0.8432351,-0.42010963
2014-03-18,1,0.124380425,0.8756196,-0.3540982
2014-03-19,0,0.040242344,0.9597577,-0.149364
2014-03-20,1,0.58492947,0.41507053,-0.71313184
2014-03-21,0,0.37793,0.62207,-0.89654475
2014-03-24,0,0.044506244,0.95549375,-0.1894911
2014-03-25,1,0.12913735,0.87086266,-0.6207873
2014-03-26,0,0.18306181,0.81693816,-0.13264427
2014-03-27,0,0.035570413,0.9644296,-0.14536385
2014-03-28,1,0.23978516,0.7602148,-0.41295674
2014-03-31,1,-0.19141734,1.1914173,-0.4306471
2014-04-01,1,0.11807343,0.88192654,-0.23677385
2014-04-02,1,0.15182765,0.84817237,0.16019198
2014-04-03,0,0.05421081,0.9457892,-0.5547857
2014-04-04,0,0.0011210963,0.9988789,-0.20334357
2014-04-07,0,0.22376448,0.7762355,-0.6535057
2014-04-08,1,0.11207767,0.88792235,-0.5608026
2014-04-09,1,-0.13564621,1.1356462,-0.4573631
2014-04-10,0,0.29996222,0.7000378,-0.12239805
2014-04-11,0,0.13412115,0.8658788,-0.26283872
2014-04-14,1,-0.13218065,1.1321807,-0.27488583
2014-04-15,1,-0.1448401,1.1448401,-0.6652284
2014-04-16,1,0.25763413,0.74236584,-0.4782713
2014-04-17,0,0.21409819,0.7859018,-0.4615383
2014-04-21,1,-0.07600063,1.0760007,-0.26425502
2014-04-22,1,0.061624974,0.938375,-0.32609004
2014-04-23,0,0.22494783,0.7750522,-0.41126692
2014-04-24,0,-0.2807817,1.2807817,-0.38662472
2014-04-25,0,0.072788075,0.92721194,-0.3310309
2014-04-28,1,0.26327083,0.73672915,-0.063375145
2014-04-29,1,-0.21064092,1.2106409,-0.26770014
2014-04-30,1,0.19765145,0.80234855,-0.48677495
2014-05-01,0,-0.0746256,1.0746256,-0.2757299
2014-05-02,0,-0.2136735,1.2136735,-0.31946906
2014-05-05,1,0.07401365,0.92598635,-0.1568895
2014-05-06,0,-0.3050069,1.3050069,-0.07251632
2014-05-07,1,0.11107193,0.88892806,-0.12656733
2014-05-08,1,0.29806924,0.70193076,-0.23144884
2014-05-09,1,7.367134e-05,0.9999263,-0.61274433
2014-05-12,1,0.27988943,0.72011054,-0.2516322
2014-05-13,1,-0.47115222,1.4711522,-0.67203623
2014-05-14,0,-0.02503109,1.0250311,-0.4327049
2014-05-15,0,0.2989739,0.7010261,-0.33091378
2014-05-16,1,0.037364796,0.9626352,-0.07526316
2014-05-19,1,-0.20043112,1.2004311,-0.3175186
2014-05-20,0,0.12587546,0.8741245,-0.28777263
2014-05-21,1,-0.076916024,1.076916,-0.40151078
2014-05-22,1,-0.1824118,1.1824118,-0.31804404
2014-05-23,1,0.18202436,0.81797564,-0.31132126
2014-05-27,1,0.024182692,0.9758173,-0.3023639
2014-05-28,0,0.18485093,0.81514907,-0.4011038
2014-05-29,1,0.5812514,0.41874862,-0.5047546
2014-05-30,1,0.28825077,0.7117492,-0.53667897
2014-06-02,1,0.32419544,0.67580456,-0.2852004
2014-06-03,0,0.14182921,0.8581708,-0.8125371
2014-06-04,1,0.120059475,0.8799405,-0.021570474
2014-06-05,1,0.12241697,0.877583,-0.35794505
2014-06-06,1,-0.06880183,1.0688019,-0.17649865
2014-06-09,1,0.11266473,0.8873353,-0.3994767
2014-06-10,1,0.4337877,0.5662123,-0.37516844
2014-06-11,0,0.07999355,0.92000645,-0.6262805
2014-06-12,0,-0.124984376,1.1249844,0.018456668
2014-06-13,1,0.18767425,0.8123257,-0.10443914
2014-06-16,1,-0.33188915,1.3318892,-0.43716747
2014-06-17,1,0.18596509,0.81403494,0.04215589
2014-06-18,1,0.020854041,0.97914594,-0.6454491
2014-06-19,1,0.22857001,0.77143,-0.23337656
2014-06-20,1,0.31660348,0.6833965,-0.38591236
2014-06-23,0,0.007157728,0.99284226,-0.25067148
2014-06-24,0,0.09997183,0.90002817,-0.12217501
2014-06-25,1,0.27419174,0.72580826,-0.29774642
2014-06-26,0,0.020881101,0.9791189,-0.28143755
2014-06-27,1,-0.018390298,1.0183903,-0.022483677
2014-06-30,0,-0.16627668,1.1662767,-0.23893262
2014-07-01,1,0.34434307,0.65565693,-0.24575233
2014-07-02,1,0.29840666,0.70159334,0.012460589
2014-07-03,1,0.4448172,0.5551828,-0.1344651
2014-07-07,0,0.2114873,0.7885127,-0.39910522
2014-07-08,0,0.18574882,0.8142512,0.0965372
2014-07-09,1,0.077555835,0.92244416,-0.42508236
2014-07-10,0,0.08819786,0.9118022,0.0049512386
2014-07-11,1,0.17969298,0.820307,-0.25468323
